model_name,record_id,family,entity_a,entity_b,layer_idx,zone,answer_b,last_token_hit,last_token_pred,subj_token_hit,subj_token_pred,subj_avg_hit,subj_avg_pred,subj_pos_a,subj_pos_b
microsoft/phi-2,49,present_participle,stop,drop,20,mid,dropping,0,stopping,1,dropping,1,dropping,[5],[5]
microsoft/phi-2,49,present_participle,stop,drop,22,late,dropping,0,stoping,1,dropping,1,dropping,[5],[5]
microsoft/phi-2,49,present_participle,stop,drop,24,late,dropping,1,dropping,1,dropping,1,dropping,[5],[5]
microsoft/phi-2,49,present_participle,stop,drop,26,late,dropping,1,dropping,1,dropping,1,dropping,[5],[5]
microsoft/phi-2,49,present_participle,stop,drop,28,late,dropping,1,dropping,0,stopping,0,stopping,[5],[5]
microsoft/phi-2,49,present_participle,stop,drop,30,late,dropping,1,dropping,0,stopping,0,stopping,[5],[5]
microsoft/phi-2,50,present_participle,study,try,0,early,trying,0,studying,1,trying,1,trying,[5],[5]
microsoft/phi-2,50,present_participle,study,try,2,early,trying,0,studying,0,try,0,try,[5],[5]
microsoft/phi-2,50,present_participle,study,try,4,early,trying,0,studying,0,try,0,try,[5],[5]
microsoft/phi-2,50,present_participle,study,try,6,early,trying,0,studying,0,try,0,try,[5],[5]
microsoft/phi-2,50,present_participle,study,try,8,early,trying,0,studying,0,try,0,try,[5],[5]
microsoft/phi-2,50,present_participle,study,try,10,early,trying,0,studying,0,try,0,try,[5],[5]
microsoft/phi-2,50,present_participle,study,try,12,mid,trying,0,studying,0,try,0,try,[5],[5]
microsoft/phi-2,50,present_participle,study,try,14,mid,trying,0,studying,0,try,0,try,[5],[5]
microsoft/phi-2,50,present_participle,study,try,16,mid,trying,0,studying,0,try,0,try,[5],[5]
microsoft/phi-2,50,present_participle,study,try,18,mid,trying,0,studying,0,try,0,try,[5],[5]
microsoft/phi-2,50,present_participle,study,try,20,mid,trying,0,studying,0,try,0,try,[5],[5]
microsoft/phi-2,50,present_participle,study,try,22,late,trying,0,studying,0,try,0,try,[5],[5]
microsoft/phi-2,50,present_participle,study,try,24,late,trying,0,studying,0,"""studying""",0,"""studying""",[5],[5]
microsoft/phi-2,50,present_participle,study,try,26,late,trying,0,studying,0,studying,0,studying,[5],[5]
microsoft/phi-2,50,present_participle,study,try,28,late,trying,1,trying,0,studying,0,studying,[5],[5]
microsoft/phi-2,50,present_participle,study,try,30,late,trying,1,trying,0,studying,0,studying,[5],[5]
microsoft/phi-2,51,present_participle,learn,paint,0,early,painting,0,learning,1,painting,1,painting,[5],[5]
microsoft/phi-2,51,present_participle,learn,paint,2,early,painting,0,learning,1,painting,1,painting,[5],[5]
microsoft/phi-2,51,present_participle,learn,paint,4,early,painting,0,learning,1,painting,1,painting,[5],[5]
microsoft/phi-2,51,present_participle,learn,paint,6,early,painting,0,learning,1,painting,1,painting,[5],[5]
microsoft/phi-2,51,present_participle,learn,paint,8,early,painting,0,learning,1,painting,1,painting,[5],[5]
microsoft/phi-2,51,present_participle,learn,paint,10,early,painting,0,learning,1,painting,1,painting,[5],[5]
microsoft/phi-2,51,present_participle,learn,paint,12,mid,painting,0,learning,1,painting,1,painting,[5],[5]
microsoft/phi-2,51,present_participle,learn,paint,14,mid,painting,0,learning,1,painting,1,painting,[5],[5]
microsoft/phi-2,51,present_participle,learn,paint,16,mid,painting,0,learning,1,painting,1,painting,[5],[5]
microsoft/phi-2,51,present_participle,learn,paint,18,mid,painting,0,learning,1,painting,1,painting,[5],[5]
microsoft/phi-2,51,present_participle,learn,paint,20,mid,painting,0,learning,1,painting,1,painting,[5],[5]
microsoft/phi-2,51,present_participle,learn,paint,22,late,painting,0,learning,1,painting,1,painting,[5],[5]
microsoft/phi-2,51,present_participle,learn,paint,24,late,painting,0,being,0,learning,0,learning,[5],[5]
microsoft/phi-2,51,present_participle,learn,paint,26,late,painting,1,painting,0,learning,0,learning,[5],[5]
microsoft/phi-2,51,present_participle,learn,paint,28,late,painting,1,painting,0,learning,0,learning,[5],[5]
microsoft/phi-2,51,present_participle,learn,paint,30,late,painting,1,painting,0,learning,0,learning,[5],[5]
microsoft/phi-2,52,present_participle,send,make,0,early,making,0,sending,1,making,1,making,[5],[5]
microsoft/phi-2,52,present_participle,send,make,2,early,making,0,sending,1,making,1,making,[5],[5]
microsoft/phi-2,52,present_participle,send,make,4,early,making,0,sending,1,making,1,making,[5],[5]
microsoft/phi-2,52,present_participle,send,make,6,early,making,0,sending,1,making,1,making,[5],[5]
microsoft/phi-2,52,present_participle,send,make,8,early,making,0,sending,1,making,1,making,[5],[5]
microsoft/phi-2,52,present_participle,send,make,10,early,making,0,sending,1,making,1,making,[5],[5]
microsoft/phi-2,52,present_participle,send,make,12,mid,making,0,sending,1,making,1,making,[5],[5]
microsoft/phi-2,52,present_participle,send,make,14,mid,making,0,sending,1,making,1,making,[5],[5]
microsoft/phi-2,52,present_participle,send,make,16,mid,making,0,sending,1,making,1,making,[5],[5]
microsoft/phi-2,52,present_participle,send,make,18,mid,making,0,sending,1,making,1,making,[5],[5]
microsoft/phi-2,52,present_participle,send,make,20,mid,making,0,sending,1,making,1,making,[5],[5]
microsoft/phi-2,52,present_participle,send,make,22,late,making,0,sending,1,making,1,making,[5],[5]
microsoft/phi-2,52,present_participle,send,make,24,late,making,1,making,1,making,1,making,[5],[5]
microsoft/phi-2,52,present_participle,send,make,26,late,making,1,making,0,sending,0,sending,[5],[5]
microsoft/phi-2,52,present_participle,send,make,28,late,making,1,making,0,sending,0,sending,[5],[5]
microsoft/phi-2,52,present_participle,send,make,30,late,making,1,making,0,sending,0,sending,[5],[5]
microsoft/phi-2,53,plural,cat,dog,0,early,dogs,0,cats,1,dogs,1,dogs,[3],[3]
microsoft/phi-2,53,plural,cat,dog,2,early,dogs,0,cats,1,dogs,1,dogs,[3],[3]
microsoft/phi-2,53,plural,cat,dog,4,early,dogs,0,cats,1,dogs,1,dogs,[3],[3]
microsoft/phi-2,53,plural,cat,dog,6,early,dogs,0,cats,1,dogs,1,dogs,[3],[3]
microsoft/phi-2,53,plural,cat,dog,8,early,dogs,0,cats,1,dogs,1,dogs,[3],[3]
microsoft/phi-2,53,plural,cat,dog,10,early,dogs,0,cats,1,dogs,1,dogs,[3],[3]
microsoft/phi-2,53,plural,cat,dog,12,mid,dogs,0,cats,1,dogs,1,dogs,[3],[3]
microsoft/phi-2,53,plural,cat,dog,14,mid,dogs,0,cats,1,dogs,1,dogs,[3],[3]
microsoft/phi-2,53,plural,cat,dog,16,mid,dogs,0,cats,1,dogs,1,dogs,[3],[3]
microsoft/phi-2,53,plural,cat,dog,18,mid,dogs,0,cats,1,dogs,1,dogs,[3],[3]
microsoft/phi-2,53,plural,cat,dog,20,mid,dogs,0,cats,1,dogs,1,dogs,[3],[3]
microsoft/phi-2,53,plural,cat,dog,22,late,dogs,0,cats,1,dogs,1,dogs,[3],[3]
microsoft/phi-2,53,plural,cat,dog,24,late,dogs,1,dogs,0,cats,0,cats,[3],[3]
microsoft/phi-2,53,plural,cat,dog,26,late,dogs,1,dogs,0,cats,0,cats,[3],[3]
microsoft/phi-2,53,plural,cat,dog,28,late,dogs,1,dogs,0,cats,0,cats,[3],[3]
microsoft/phi-2,53,plural,cat,dog,30,late,dogs,1,dogs,0,cats,0,cats,[3],[3]
microsoft/phi-2,54,plural,car,tree,0,early,trees,0,cars,1,trees,1,trees,[3],[3]
microsoft/phi-2,54,plural,car,tree,2,early,trees,0,cars,1,trees,1,trees,[3],[3]
microsoft/phi-2,54,plural,car,tree,4,early,trees,0,cars,1,trees,1,trees,[3],[3]
microsoft/phi-2,54,plural,car,tree,6,early,trees,0,cars,1,trees,1,trees,[3],[3]
microsoft/phi-2,54,plural,car,tree,8,early,trees,0,cars,1,trees,1,trees,[3],[3]
microsoft/phi-2,54,plural,car,tree,10,early,trees,0,cars,1,trees,1,trees,[3],[3]
microsoft/phi-2,54,plural,car,tree,12,mid,trees,0,cars,1,trees,1,trees,[3],[3]
microsoft/phi-2,54,plural,car,tree,14,mid,trees,0,cars,1,trees,1,trees,[3],[3]
microsoft/phi-2,54,plural,car,tree,16,mid,trees,0,cars,1,trees,1,trees,[3],[3]
microsoft/phi-2,54,plural,car,tree,18,mid,trees,0,cars,1,trees,1,trees,[3],[3]
microsoft/phi-2,54,plural,car,tree,20,mid,trees,0,cars,1,trees,1,trees,[3],[3]
microsoft/phi-2,54,plural,car,tree,22,late,trees,0,cars,1,trees,1,trees,[3],[3]
microsoft/phi-2,54,plural,car,tree,24,late,trees,1,trees,0,cars,0,cars,[3],[3]
microsoft/phi-2,54,plural,car,tree,26,late,trees,1,trees,0,cars,0,cars,[3],[3]
microsoft/phi-2,54,plural,car,tree,28,late,trees,1,trees,0,cars,0,cars,[3],[3]
microsoft/phi-2,54,plural,car,tree,30,late,trees,1,trees,0,cars,0,cars,[3],[3]
microsoft/phi-2,55,plural,river,mountain,0,early,mountains,0,rivers,1,mountains,1,mountains,[3],[3]
microsoft/phi-2,55,plural,river,mountain,2,early,mountains,0,rivers,1,mountains,1,mountains,[3],[3]
microsoft/phi-2,55,plural,river,mountain,4,early,mountains,0,rivers,1,mountains,1,mountains,[3],[3]
microsoft/phi-2,55,plural,river,mountain,6,early,mountains,0,rivers,1,mountains,1,mountains,[3],[3]
microsoft/phi-2,55,plural,river,mountain,8,early,mountains,0,rivers,1,mountains,1,mountains,[3],[3]
microsoft/phi-2,55,plural,river,mountain,10,early,mountains,0,rivers,1,mountains,1,mountains,[3],[3]
microsoft/phi-2,55,plural,river,mountain,12,mid,mountains,0,rivers,1,mountains,1,mountains,[3],[3]
microsoft/phi-2,55,plural,river,mountain,14,mid,mountains,0,rivers,1,mountains,1,mountains,[3],[3]
microsoft/phi-2,55,plural,river,mountain,16,mid,mountains,0,rivers,1,mountains,1,mountains,[3],[3]
microsoft/phi-2,55,plural,river,mountain,18,mid,mountains,0,rivers,1,mountains,1,mountains,[3],[3]
microsoft/phi-2,55,plural,river,mountain,20,mid,mountains,0,rivers,1,mountains,1,mountains,[3],[3]
microsoft/phi-2,55,plural,river,mountain,22,late,mountains,0,rivers,1,mountains,1,mountains,[3],[3]
microsoft/phi-2,55,plural,river,mountain,24,late,mountains,1,mountains,0,rivers,0,rivers,[3],[3]
microsoft/phi-2,55,plural,river,mountain,26,late,mountains,1,mountains,0,rivers,0,rivers,[3],[3]
microsoft/phi-2,55,plural,river,mountain,28,late,mountains,1,mountains,0,rivers,0,rivers,[3],[3]
microsoft/phi-2,55,plural,river,mountain,30,late,mountains,1,mountains,0,rivers,0,rivers,[3],[3]
microsoft/phi-2,56,plural,teacher,table,0,early,tables,0,teachers,1,tables,1,tables,[3],[3]
microsoft/phi-2,56,plural,teacher,table,2,early,tables,0,teachers,1,tables,1,tables,[3],[3]
microsoft/phi-2,56,plural,teacher,table,4,early,tables,0,teachers,1,tables,1,tables,[3],[3]
microsoft/phi-2,56,plural,teacher,table,6,early,tables,0,teachers,1,tables,1,tables,[3],[3]
microsoft/phi-2,56,plural,teacher,table,8,early,tables,0,teachers,1,tables,1,tables,[3],[3]
microsoft/phi-2,56,plural,teacher,table,10,early,tables,0,teachers,1,tables,1,tables,[3],[3]
microsoft/phi-2,56,plural,teacher,table,12,mid,tables,0,teachers,1,tables,1,tables,[3],[3]
microsoft/phi-2,56,plural,teacher,table,14,mid,tables,0,teachers,1,tables,1,tables,[3],[3]
microsoft/phi-2,56,plural,teacher,table,16,mid,tables,0,teachers,1,tables,1,tables,[3],[3]
microsoft/phi-2,56,plural,teacher,table,18,mid,tables,0,teachers,1,tables,1,tables,[3],[3]
microsoft/phi-2,56,plural,teacher,table,20,mid,tables,0,teachers,1,tables,1,tables,[3],[3]
microsoft/phi-2,56,plural,teacher,table,22,late,tables,0,teachers,0,teachers,0,teachers,[3],[3]
microsoft/phi-2,56,plural,teacher,table,24,late,tables,0,not,0,teachers,0,teachers,[3],[3]
microsoft/phi-2,56,plural,teacher,table,26,late,tables,1,tables,0,teachers,0,teachers,[3],[3]
microsoft/phi-2,56,plural,teacher,table,28,late,tables,1,tables,0,teachers,0,teachers,[3],[3]
microsoft/phi-2,56,plural,teacher,table,30,late,tables,1,tables,0,teachers,0,teachers,[3],[3]
microsoft/phi-2,57,plural,chair,window,0,early,windows,0,chairs,1,windows,1,windows,[3],[3]
microsoft/phi-2,57,plural,chair,window,2,early,windows,0,chairs,1,windows,1,windows,[3],[3]
microsoft/phi-2,57,plural,chair,window,4,early,windows,0,chairs,1,windows,1,windows,[3],[3]
microsoft/phi-2,57,plural,chair,window,6,early,windows,0,chairs,1,windows,1,windows,[3],[3]
microsoft/phi-2,57,plural,chair,window,8,early,windows,0,chairs,1,windows,1,windows,[3],[3]
microsoft/phi-2,57,plural,chair,window,10,early,windows,0,chairs,1,windows,1,windows,[3],[3]
microsoft/phi-2,57,plural,chair,window,12,mid,windows,0,chairs,1,windows,1,windows,[3],[3]
microsoft/phi-2,57,plural,chair,window,14,mid,windows,0,chairs,1,windows,1,windows,[3],[3]
microsoft/phi-2,57,plural,chair,window,16,mid,windows,0,chairs,1,windows,1,windows,[3],[3]
microsoft/phi-2,57,plural,chair,window,18,mid,windows,0,chairs,1,windows,1,windows,[3],[3]
microsoft/phi-2,57,plural,chair,window,20,mid,windows,0,chairs,1,windows,1,windows,[3],[3]
microsoft/phi-2,57,plural,chair,window,22,late,windows,0,chairs,1,windows,1,windows,[3],[3]
microsoft/phi-2,57,plural,chair,window,24,late,windows,0,chairs,1,windows,1,windows,[3],[3]
microsoft/phi-2,57,plural,chair,window,26,late,windows,0,chairs,0,chairs,0,chairs,[3],[3]
microsoft/phi-2,57,plural,chair,window,28,late,windows,1,windows,0,chairs,0,chairs,[3],[3]
microsoft/phi-2,57,plural,chair,window,30,late,windows,1,windows,0,chairs,0,chairs,[3],[3]
microsoft/phi-2,58,plural,apple,flower,0,early,flowers,0,apples,1,flowers,1,flowers,[3],[3]
microsoft/phi-2,58,plural,apple,flower,2,early,flowers,0,apples,1,flowers,1,flowers,[3],[3]
microsoft/phi-2,58,plural,apple,flower,4,early,flowers,0,apples,1,flowers,1,flowers,[3],[3]
microsoft/phi-2,58,plural,apple,flower,6,early,flowers,0,apples,1,flowers,1,flowers,[3],[3]
microsoft/phi-2,58,plural,apple,flower,8,early,flowers,0,apples,1,flowers,1,flowers,[3],[3]
microsoft/phi-2,58,plural,apple,flower,10,early,flowers,0,apples,1,flowers,1,flowers,[3],[3]
microsoft/phi-2,58,plural,apple,flower,12,mid,flowers,0,apples,1,flowers,1,flowers,[3],[3]
microsoft/phi-2,58,plural,apple,flower,14,mid,flowers,0,apples,1,flowers,1,flowers,[3],[3]
microsoft/phi-2,58,plural,apple,flower,16,mid,flowers,0,apples,1,flowers,1,flowers,[3],[3]
microsoft/phi-2,58,plural,apple,flower,18,mid,flowers,0,apples,1,flowers,1,flowers,[3],[3]
microsoft/phi-2,58,plural,apple,flower,20,mid,flowers,0,apples,1,flowers,1,flowers,[3],[3]
microsoft/phi-2,58,plural,apple,flower,22,late,flowers,0,apples,1,flowers,1,flowers,[3],[3]
microsoft/phi-2,58,plural,apple,flower,24,late,flowers,1,flowers,0,not,0,not,[3],[3]
microsoft/phi-2,58,plural,apple,flower,26,late,flowers,1,flowers,0,apples,0,apples,[3],[3]
microsoft/phi-2,58,plural,apple,flower,28,late,flowers,1,flowers,0,apples,0,apples,[3],[3]
microsoft/phi-2,58,plural,apple,flower,30,late,flowers,1,flowers,0,apples,0,apples,[3],[3]
microsoft/phi-2,59,plural,bird,cloud,0,early,clouds,0,birds,1,clouds,1,clouds,[3],[3]
microsoft/phi-2,59,plural,bird,cloud,2,early,clouds,0,birds,1,clouds,1,clouds,[3],[3]
microsoft/phi-2,59,plural,bird,cloud,4,early,clouds,0,birds,1,clouds,1,clouds,[3],[3]
microsoft/phi-2,59,plural,bird,cloud,6,early,clouds,0,birds,1,clouds,1,clouds,[3],[3]
microsoft/phi-2,59,plural,bird,cloud,8,early,clouds,0,birds,1,clouds,1,clouds,[3],[3]
microsoft/phi-2,59,plural,bird,cloud,10,early,clouds,0,birds,1,clouds,1,clouds,[3],[3]
microsoft/phi-2,59,plural,bird,cloud,12,mid,clouds,0,birds,1,clouds,1,clouds,[3],[3]
microsoft/phi-2,59,plural,bird,cloud,14,mid,clouds,0,birds,1,clouds,1,clouds,[3],[3]
microsoft/phi-2,59,plural,bird,cloud,16,mid,clouds,0,birds,1,clouds,1,clouds,[3],[3]
microsoft/phi-2,59,plural,bird,cloud,18,mid,clouds,0,birds,1,clouds,1,clouds,[3],[3]
microsoft/phi-2,59,plural,bird,cloud,20,mid,clouds,0,birds,1,clouds,1,clouds,[3],[3]
microsoft/phi-2,59,plural,bird,cloud,22,late,clouds,0,not,1,clouds,1,clouds,[3],[3]
microsoft/phi-2,59,plural,bird,cloud,24,late,clouds,0,not,0,birds,0,birds,[3],[3]
microsoft/phi-2,59,plural,bird,cloud,26,late,clouds,1,clouds,0,birds,0,birds,[3],[3]
microsoft/phi-2,59,plural,bird,cloud,28,late,clouds,1,clouds,0,birds,0,birds,[3],[3]
microsoft/phi-2,59,plural,bird,cloud,30,late,clouds,1,clouds,0,birds,0,birds,[3],[3]
microsoft/phi-2,60,plural,road,city,0,early,cities,0,roads,1,cities,1,cities,[3],[3]
microsoft/phi-2,60,plural,road,city,2,early,cities,0,roads,1,cities,1,cities,[3],[3]
microsoft/phi-2,60,plural,road,city,4,early,cities,0,roads,1,cities,1,cities,[3],[3]
microsoft/phi-2,60,plural,road,city,6,early,cities,0,roads,1,cities,1,cities,[3],[3]
microsoft/phi-2,60,plural,road,city,8,early,cities,0,roads,1,cities,1,cities,[3],[3]
microsoft/phi-2,60,plural,road,city,10,early,cities,0,roads,1,cities,1,cities,[3],[3]
microsoft/phi-2,60,plural,road,city,12,mid,cities,0,roads,1,cities,1,cities,[3],[3]
microsoft/phi-2,60,plural,road,city,14,mid,cities,0,roads,1,cities,1,cities,[3],[3]
microsoft/phi-2,60,plural,road,city,16,mid,cities,0,roads,1,cities,1,cities,[3],[3]
microsoft/phi-2,60,plural,road,city,18,mid,cities,0,roads,1,cities,1,cities,[3],[3]
microsoft/phi-2,60,plural,road,city,20,mid,cities,0,roads,1,cities,1,cities,[3],[3]
microsoft/phi-2,60,plural,road,city,22,late,cities,1,cities,1,cities,1,cities,[3],[3]
microsoft/phi-2,60,plural,road,city,24,late,cities,1,cities,0,roads,0,roads,[3],[3]
microsoft/phi-2,60,plural,road,city,26,late,cities,1,cities,0,roads,0,roads,[3],[3]
microsoft/phi-2,60,plural,road,city,28,late,cities,1,cities,0,roads,0,roads,[3],[3]
microsoft/phi-2,60,plural,road,city,30,late,cities,1,cities,0,roads,0,roads,[3],[3]
microsoft/phi-2,61,plural,baby,story,0,early,stories,0,babies,1,stories,1,stories,[3],[3]
microsoft/phi-2,61,plural,baby,story,2,early,stories,0,babies,1,stories,1,stories,[3],[3]
microsoft/phi-2,61,plural,baby,story,4,early,stories,0,babies,1,stories,1,stories,[3],[3]
microsoft/phi-2,61,plural,baby,story,6,early,stories,0,babies,1,stories,1,stories,[3],[3]
microsoft/phi-2,61,plural,baby,story,8,early,stories,0,babies,1,stories,1,stories,[3],[3]
microsoft/phi-2,61,plural,baby,story,10,early,stories,0,babies,1,stories,1,stories,[3],[3]
microsoft/phi-2,61,plural,baby,story,12,mid,stories,0,babies,1,stories,1,stories,[3],[3]
microsoft/phi-2,61,plural,baby,story,14,mid,stories,0,babies,1,stories,1,stories,[3],[3]
microsoft/phi-2,61,plural,baby,story,16,mid,stories,0,babies,1,stories,1,stories,[3],[3]
microsoft/phi-2,61,plural,baby,story,18,mid,stories,0,babies,1,stories,1,stories,[3],[3]
microsoft/phi-2,61,plural,baby,story,20,mid,stories,0,babies,1,stories,1,stories,[3],[3]
microsoft/phi-2,61,plural,baby,story,22,late,stories,0,not,1,stories,1,stories,[3],[3]
microsoft/phi-2,61,plural,baby,story,24,late,stories,1,stories,0,babies,0,babies,[3],[3]
microsoft/phi-2,61,plural,baby,story,26,late,stories,1,stories,0,babies,0,babies,[3],[3]
microsoft/phi-2,61,plural,baby,story,28,late,stories,1,stories,0,babies,0,babies,[3],[3]
microsoft/phi-2,61,plural,baby,story,30,late,stories,1,stories,0,babies,0,babies,[3],[3]
microsoft/phi-2,62,plural,bus,box,0,early,boxes,0,buses,1,boxes,1,boxes,[3],[3]
microsoft/phi-2,62,plural,bus,box,2,early,boxes,0,buses,1,boxes,1,boxes,[3],[3]
microsoft/phi-2,62,plural,bus,box,4,early,boxes,0,buses,1,boxes,1,boxes,[3],[3]
microsoft/phi-2,62,plural,bus,box,6,early,boxes,0,buses,1,boxes,1,boxes,[3],[3]
microsoft/phi-2,62,plural,bus,box,8,early,boxes,0,buses,1,boxes,1,boxes,[3],[3]
microsoft/phi-2,62,plural,bus,box,10,early,boxes,0,buses,1,boxes,1,boxes,[3],[3]
microsoft/phi-2,62,plural,bus,box,12,mid,boxes,0,buses,1,boxes,1,boxes,[3],[3]
microsoft/phi-2,62,plural,bus,box,14,mid,boxes,0,buses,1,boxes,1,boxes,[3],[3]
microsoft/phi-2,62,plural,bus,box,16,mid,boxes,0,buses,1,boxes,1,boxes,[3],[3]
microsoft/phi-2,62,plural,bus,box,18,mid,boxes,0,buses,1,boxes,1,boxes,[3],[3]
microsoft/phi-2,62,plural,bus,box,20,mid,boxes,0,buses,1,boxes,1,boxes,[3],[3]
microsoft/phi-2,62,plural,bus,box,22,late,boxes,0,buses,1,boxes,1,boxes,[3],[3]
microsoft/phi-2,62,plural,bus,box,24,late,boxes,0,buses,0,buses,0,buses,[3],[3]
microsoft/phi-2,62,plural,bus,box,26,late,boxes,0,buses,0,buses,0,buses,[3],[3]
microsoft/phi-2,62,plural,bus,box,28,late,boxes,1,boxes,0,buses,0,buses,[3],[3]
microsoft/phi-2,62,plural,bus,box,30,late,boxes,1,boxes,0,buses,0,buses,[3],[3]
microsoft/phi-2,63,plural,match,dish,0,early,dishes,0,matches,1,dishes,1,dishes,[3],[3]
microsoft/phi-2,63,plural,match,dish,2,early,dishes,0,matches,1,dishes,1,dishes,[3],[3]
microsoft/phi-2,63,plural,match,dish,4,early,dishes,0,matches,1,dishes,1,dishes,[3],[3]
microsoft/phi-2,63,plural,match,dish,6,early,dishes,0,matches,1,dishes,1,dishes,[3],[3]
microsoft/phi-2,63,plural,match,dish,8,early,dishes,0,matches,1,dishes,1,dishes,[3],[3]
microsoft/phi-2,63,plural,match,dish,10,early,dishes,0,matches,1,dishes,1,dishes,[3],[3]
microsoft/phi-2,63,plural,match,dish,12,mid,dishes,0,matches,1,dishes,1,dishes,[3],[3]
microsoft/phi-2,63,plural,match,dish,14,mid,dishes,0,matches,1,dishes,1,dishes,[3],[3]
microsoft/phi-2,63,plural,match,dish,16,mid,dishes,0,matches,1,dishes,1,dishes,[3],[3]
microsoft/phi-2,63,plural,match,dish,18,mid,dishes,0,matches,1,dishes,1,dishes,[3],[3]
microsoft/phi-2,63,plural,match,dish,20,mid,dishes,0,matches,1,dishes,1,dishes,[3],[3]
microsoft/phi-2,63,plural,match,dish,22,late,dishes,0,matches,1,dishes,1,dishes,[3],[3]
microsoft/phi-2,63,plural,match,dish,24,late,dishes,1,dishes,1,dishes,1,dishes,[3],[3]
microsoft/phi-2,63,plural,match,dish,26,late,dishes,1,dishes,0,matches,0,matches,[3],[3]
microsoft/phi-2,63,plural,match,dish,28,late,dishes,1,dishes,0,matches,0,matches,[3],[3]
microsoft/phi-2,63,plural,match,dish,30,late,dishes,1,dishes,0,matches,0,matches,[3],[3]
microsoft/phi-2,64,plural,watch,bottle,0,early,bottles,0,watches,1,bottles,1,bottles,[3],[3]
microsoft/phi-2,64,plural,watch,bottle,2,early,bottles,0,watches,1,bottles,1,bottles,[3],[3]
microsoft/phi-2,64,plural,watch,bottle,4,early,bottles,0,watches,1,bottles,1,bottles,[3],[3]
microsoft/phi-2,64,plural,watch,bottle,6,early,bottles,0,watches,1,bottles,1,bottles,[3],[3]
microsoft/phi-2,64,plural,watch,bottle,8,early,bottles,0,watches,1,bottles,1,bottles,[3],[3]
microsoft/phi-2,64,plural,watch,bottle,10,early,bottles,0,watches,1,bottles,1,bottles,[3],[3]
microsoft/phi-2,64,plural,watch,bottle,12,mid,bottles,0,watches,1,bottles,1,bottles,[3],[3]
microsoft/phi-2,64,plural,watch,bottle,14,mid,bottles,0,watches,1,bottles,1,bottles,[3],[3]
microsoft/phi-2,64,plural,watch,bottle,16,mid,bottles,0,watches,1,bottles,1,bottles,[3],[3]
microsoft/phi-2,64,plural,watch,bottle,18,mid,bottles,0,watches,1,bottles,1,bottles,[3],[3]
microsoft/phi-2,64,plural,watch,bottle,20,mid,bottles,0,watches,1,bottles,1,bottles,[3],[3]
microsoft/phi-2,64,plural,watch,bottle,22,late,bottles,0,watches,1,bottles,1,bottles,[3],[3]
microsoft/phi-2,64,plural,watch,bottle,24,late,bottles,0,watches,1,bottles,1,bottles,[3],[3]
microsoft/phi-2,64,plural,watch,bottle,26,late,bottles,1,bottles,0,watches,0,watches,[3],[3]
microsoft/phi-2,64,plural,watch,bottle,28,late,bottles,1,bottles,0,watches,0,watches,[3],[3]
microsoft/phi-2,64,plural,watch,bottle,30,late,bottles,1,bottles,0,watches,0,watches,[3],[3]
microsoft/phi-2,65,plural,camera,pencil,0,early,pencils,0,cameras,1,pencils,1,pencils,[3],[3]
microsoft/phi-2,65,plural,camera,pencil,2,early,pencils,0,cameras,1,pencils,1,pencils,[3],[3]
microsoft/phi-2,65,plural,camera,pencil,4,early,pencils,0,cameras,1,pencils,1,pencils,[3],[3]
microsoft/phi-2,65,plural,camera,pencil,6,early,pencils,0,cameras,1,pencils,1,pencils,[3],[3]
microsoft/phi-2,65,plural,camera,pencil,8,early,pencils,0,cameras,1,pencils,1,pencils,[3],[3]
microsoft/phi-2,65,plural,camera,pencil,10,early,pencils,0,cameras,1,pencils,1,pencils,[3],[3]
microsoft/phi-2,65,plural,camera,pencil,12,mid,pencils,0,cameras,1,pencils,1,pencils,[3],[3]
microsoft/phi-2,65,plural,camera,pencil,14,mid,pencils,0,cameras,1,pencils,1,pencils,[3],[3]
microsoft/phi-2,65,plural,camera,pencil,16,mid,pencils,0,cameras,1,pencils,1,pencils,[3],[3]
microsoft/phi-2,65,plural,camera,pencil,18,mid,pencils,0,cameras,1,pencils,1,pencils,[3],[3]
microsoft/phi-2,65,plural,camera,pencil,20,mid,pencils,0,cameras,1,pencils,1,pencils,[3],[3]
microsoft/phi-2,65,plural,camera,pencil,22,late,pencils,0,cameras,1,pencils,1,pencils,[3],[3]
microsoft/phi-2,65,plural,camera,pencil,24,late,pencils,0,cameras,0,not,0,not,[3],[3]
microsoft/phi-2,65,plural,camera,pencil,26,late,pencils,1,pencils,0,,0,,[3],[3]
microsoft/phi-2,65,plural,camera,pencil,28,late,pencils,1,pencils,0,cameras,0,cameras,[3],[3]
microsoft/phi-2,65,plural,camera,pencil,30,late,pencils,1,pencils,0,cameras,0,cameras,[3],[3]
microsoft/phi-2,66,opposite,tall,fast,0,early,slow,0,short,1,slow,1,slow,[3],[3]
microsoft/phi-2,66,opposite,tall,fast,2,early,slow,0,short,1,slow,1,slow,[3],[3]
microsoft/phi-2,66,opposite,tall,fast,4,early,slow,0,short,1,slow,1,slow,[3],[3]
microsoft/phi-2,66,opposite,tall,fast,6,early,slow,0,short,1,slow,1,slow,[3],[3]
microsoft/phi-2,66,opposite,tall,fast,8,early,slow,0,short,1,slow,1,slow,[3],[3]
microsoft/phi-2,66,opposite,tall,fast,10,early,slow,0,short,1,slow,1,slow,[3],[3]
microsoft/phi-2,66,opposite,tall,fast,12,mid,slow,0,short,1,slow,1,slow,[3],[3]
