model_name,record_idx,family,layer_idx,final_label,entity_transfer,overwrite,failure,switch_strength
Qwen/Qwen2.5-3B,66,opposite,24,failure,0,0,1,-3
Qwen/Qwen2.5-3B,66,opposite,26,failure,0,0,1,-3
Qwen/Qwen2.5-3B,66,opposite,28,entity_transfer,1,0,0,1
Qwen/Qwen2.5-3B,66,opposite,30,entity_transfer,1,0,0,1
Qwen/Qwen2.5-3B,66,opposite,32,entity_transfer,1,0,0,1
Qwen/Qwen2.5-3B,66,opposite,34,entity_transfer,1,0,0,1
Qwen/Qwen2.5-3B,67,opposite,0,failure,0,0,1,-3
Qwen/Qwen2.5-3B,67,opposite,2,failure,0,0,1,-3
Qwen/Qwen2.5-3B,67,opposite,4,failure,0,0,1,-3
Qwen/Qwen2.5-3B,67,opposite,6,failure,0,0,1,-3
Qwen/Qwen2.5-3B,67,opposite,8,failure,0,0,1,-3
Qwen/Qwen2.5-3B,67,opposite,10,failure,0,0,1,-3
Qwen/Qwen2.5-3B,67,opposite,12,failure,0,0,1,-3
Qwen/Qwen2.5-3B,67,opposite,14,failure,0,0,1,-3
Qwen/Qwen2.5-3B,67,opposite,16,failure,0,0,1,-3
Qwen/Qwen2.5-3B,67,opposite,18,failure,0,0,1,-3
Qwen/Qwen2.5-3B,67,opposite,20,failure,0,0,1,-3
Qwen/Qwen2.5-3B,67,opposite,22,failure,0,0,1,-3
Qwen/Qwen2.5-3B,67,opposite,24,failure,0,0,1,-1
Qwen/Qwen2.5-3B,67,opposite,26,failure,0,0,1,-3
Qwen/Qwen2.5-3B,67,opposite,28,entity_transfer,1,0,0,1
Qwen/Qwen2.5-3B,67,opposite,30,overwrite,0,1,0,1
Qwen/Qwen2.5-3B,67,opposite,32,overwrite,0,1,0,1
Qwen/Qwen2.5-3B,67,opposite,34,overwrite,0,1,0,1
Qwen/Qwen2.5-3B,68,opposite,0,failure,0,0,1,-1
Qwen/Qwen2.5-3B,68,opposite,2,failure,0,0,1,-3
Qwen/Qwen2.5-3B,68,opposite,4,failure,0,0,1,-3
Qwen/Qwen2.5-3B,68,opposite,6,failure,0,0,1,-3
Qwen/Qwen2.5-3B,68,opposite,8,failure,0,0,1,-1
Qwen/Qwen2.5-3B,68,opposite,10,failure,0,0,1,-1
Qwen/Qwen2.5-3B,68,opposite,12,failure,0,0,1,-1
Qwen/Qwen2.5-3B,68,opposite,14,failure,0,0,1,-1
Qwen/Qwen2.5-3B,68,opposite,16,failure,0,0,1,-3
Qwen/Qwen2.5-3B,68,opposite,18,failure,0,0,1,-3
Qwen/Qwen2.5-3B,68,opposite,20,failure,0,0,1,-3
Qwen/Qwen2.5-3B,68,opposite,22,failure,0,0,1,-3
Qwen/Qwen2.5-3B,68,opposite,24,failure,0,0,1,-3
Qwen/Qwen2.5-3B,68,opposite,26,failure,0,0,1,-3
Qwen/Qwen2.5-3B,68,opposite,28,entity_transfer,1,0,0,1
Qwen/Qwen2.5-3B,68,opposite,30,entity_transfer,1,0,0,1
Qwen/Qwen2.5-3B,68,opposite,32,entity_transfer,1,0,0,1
Qwen/Qwen2.5-3B,68,opposite,34,entity_transfer,1,0,0,1
Qwen/Qwen2.5-3B,69,opposite,0,failure,0,0,1,-12
Qwen/Qwen2.5-3B,69,opposite,2,failure,0,0,1,-12
Qwen/Qwen2.5-3B,69,opposite,4,failure,0,0,1,-12
Qwen/Qwen2.5-3B,69,opposite,6,failure,0,0,1,-12
Qwen/Qwen2.5-3B,69,opposite,8,failure,0,0,1,-12
Qwen/Qwen2.5-3B,69,opposite,10,failure,0,0,1,-12
Qwen/Qwen2.5-3B,69,opposite,12,overwrite,0,1,0,9
Qwen/Qwen2.5-3B,69,opposite,14,overwrite,0,1,0,7
Qwen/Qwen2.5-3B,69,opposite,16,overwrite,0,1,0,7
Qwen/Qwen2.5-3B,69,opposite,18,overwrite,0,1,0,7
Qwen/Qwen2.5-3B,69,opposite,20,overwrite,0,1,0,7
Qwen/Qwen2.5-3B,69,opposite,22,overwrite,0,1,0,7
Qwen/Qwen2.5-3B,69,opposite,24,overwrite,0,1,0,7
Qwen/Qwen2.5-3B,69,opposite,26,overwrite,0,1,0,6
Qwen/Qwen2.5-3B,69,opposite,28,overwrite,0,1,0,0
Qwen/Qwen2.5-3B,69,opposite,30,entity_transfer,1,0,0,-8
Qwen/Qwen2.5-3B,69,opposite,32,entity_transfer,1,0,0,-8
Qwen/Qwen2.5-3B,69,opposite,34,entity_transfer,1,0,0,-8
Qwen/Qwen2.5-3B,70,opposite,0,failure,0,0,1,-3
Qwen/Qwen2.5-3B,70,opposite,2,failure,0,0,1,-3
Qwen/Qwen2.5-3B,70,opposite,4,failure,0,0,1,-1
Qwen/Qwen2.5-3B,70,opposite,6,failure,0,0,1,-1
Qwen/Qwen2.5-3B,70,opposite,8,failure,0,0,1,-1
Qwen/Qwen2.5-3B,70,opposite,10,failure,0,0,1,-1
Qwen/Qwen2.5-3B,70,opposite,12,failure,0,0,1,-1
Qwen/Qwen2.5-3B,70,opposite,14,failure,0,0,1,-1
Qwen/Qwen2.5-3B,70,opposite,16,failure,0,0,1,-1
Qwen/Qwen2.5-3B,70,opposite,18,failure,0,0,1,-3
Qwen/Qwen2.5-3B,70,opposite,20,failure,0,0,1,-3
Qwen/Qwen2.5-3B,70,opposite,22,failure,0,0,1,-1
Qwen/Qwen2.5-3B,70,opposite,24,failure,0,0,1,-3
Qwen/Qwen2.5-3B,70,opposite,26,failure,0,0,1,-3
Qwen/Qwen2.5-3B,70,opposite,28,entity_transfer,1,0,0,2
Qwen/Qwen2.5-3B,70,opposite,30,entity_transfer,1,0,0,2
Qwen/Qwen2.5-3B,70,opposite,32,entity_transfer,1,0,0,2
Qwen/Qwen2.5-3B,70,opposite,34,entity_transfer,1,0,0,2
Qwen/Qwen2.5-3B,71,opposite,0,failure,0,0,1,-3
Qwen/Qwen2.5-3B,71,opposite,2,failure,0,0,1,-1
Qwen/Qwen2.5-3B,71,opposite,4,failure,0,0,1,-1
Qwen/Qwen2.5-3B,71,opposite,6,failure,0,0,1,-1
Qwen/Qwen2.5-3B,71,opposite,8,failure,0,0,1,-1
Qwen/Qwen2.5-3B,71,opposite,10,failure,0,0,1,-3
Qwen/Qwen2.5-3B,71,opposite,12,failure,0,0,1,-3
Qwen/Qwen2.5-3B,71,opposite,14,failure,0,0,1,-3
Qwen/Qwen2.5-3B,71,opposite,16,failure,0,0,1,-3
Qwen/Qwen2.5-3B,71,opposite,18,failure,0,0,1,-3
Qwen/Qwen2.5-3B,71,opposite,20,failure,0,0,1,-3
Qwen/Qwen2.5-3B,71,opposite,22,failure,0,0,1,-3
Qwen/Qwen2.5-3B,71,opposite,24,failure,0,0,1,-3
Qwen/Qwen2.5-3B,71,opposite,26,failure,0,0,1,-3
Qwen/Qwen2.5-3B,71,opposite,28,overwrite,0,1,0,0
Qwen/Qwen2.5-3B,71,opposite,30,overwrite,0,1,0,0
Qwen/Qwen2.5-3B,71,opposite,32,entity_transfer,1,0,0,2
Qwen/Qwen2.5-3B,71,opposite,34,entity_transfer,1,0,0,2
Qwen/Qwen2.5-3B,72,comparative,0,failure,0,0,1,-3
Qwen/Qwen2.5-3B,72,comparative,2,failure,0,0,1,-3
Qwen/Qwen2.5-3B,72,comparative,4,failure,0,0,1,-3
Qwen/Qwen2.5-3B,72,comparative,6,failure,0,0,1,-3
Qwen/Qwen2.5-3B,72,comparative,8,failure,0,0,1,-3
Qwen/Qwen2.5-3B,72,comparative,10,failure,0,0,1,-3
Qwen/Qwen2.5-3B,72,comparative,12,failure,0,0,1,-3
Qwen/Qwen2.5-3B,72,comparative,14,failure,0,0,1,-3
Qwen/Qwen2.5-3B,72,comparative,16,failure,0,0,1,-3
Qwen/Qwen2.5-3B,72,comparative,18,failure,0,0,1,-3
Qwen/Qwen2.5-3B,72,comparative,20,failure,0,0,1,-1
Qwen/Qwen2.5-3B,72,comparative,22,failure,0,0,1,-1
Qwen/Qwen2.5-3B,72,comparative,24,failure,0,0,1,-3
Qwen/Qwen2.5-3B,72,comparative,26,failure,0,0,1,-3
Qwen/Qwen2.5-3B,72,comparative,28,overwrite,0,1,0,0
Qwen/Qwen2.5-3B,72,comparative,30,overwrite,0,1,0,0
Qwen/Qwen2.5-3B,72,comparative,32,entity_transfer,1,0,0,-1
Qwen/Qwen2.5-3B,72,comparative,34,entity_transfer,1,0,0,-1
Qwen/Qwen2.5-3B,73,comparative,0,failure,0,0,1,-4
Qwen/Qwen2.5-3B,73,comparative,2,failure,0,0,1,-4
Qwen/Qwen2.5-3B,73,comparative,4,failure,0,0,1,-4
Qwen/Qwen2.5-3B,73,comparative,6,failure,0,0,1,-4
Qwen/Qwen2.5-3B,73,comparative,8,failure,0,0,1,-4
Qwen/Qwen2.5-3B,73,comparative,10,failure,0,0,1,-4
Qwen/Qwen2.5-3B,73,comparative,12,failure,0,0,1,-4
Qwen/Qwen2.5-3B,73,comparative,14,failure,0,0,1,-4
Qwen/Qwen2.5-3B,73,comparative,16,failure,0,0,1,-2
Qwen/Qwen2.5-3B,73,comparative,18,overwrite,0,1,0,0
Qwen/Qwen2.5-3B,73,comparative,20,overwrite,0,1,0,0
Qwen/Qwen2.5-3B,73,comparative,22,overwrite,0,1,0,0
Qwen/Qwen2.5-3B,73,comparative,24,overwrite,0,1,0,0
Qwen/Qwen2.5-3B,73,comparative,26,overwrite,0,1,0,0
Qwen/Qwen2.5-3B,73,comparative,28,overwrite,0,1,0,0
Qwen/Qwen2.5-3B,73,comparative,30,overwrite,0,1,0,0
Qwen/Qwen2.5-3B,73,comparative,32,entity_transfer,1,0,0,1
Qwen/Qwen2.5-3B,73,comparative,34,entity_transfer,1,0,0,1
Qwen/Qwen2.5-3B,74,comparative,0,failure,0,0,1,-11
Qwen/Qwen2.5-3B,74,comparative,2,failure,0,0,1,-11
Qwen/Qwen2.5-3B,74,comparative,4,failure,0,0,1,-11
Qwen/Qwen2.5-3B,74,comparative,6,failure,0,0,1,-11
Qwen/Qwen2.5-3B,74,comparative,8,failure,0,0,1,-11
Qwen/Qwen2.5-3B,74,comparative,10,overwrite,0,1,0,6
Qwen/Qwen2.5-3B,74,comparative,12,overwrite,0,1,0,6
Qwen/Qwen2.5-3B,74,comparative,14,overwrite,0,1,0,6
Qwen/Qwen2.5-3B,74,comparative,16,overwrite,0,1,0,6
Qwen/Qwen2.5-3B,74,comparative,18,overwrite,0,1,0,6
Qwen/Qwen2.5-3B,74,comparative,20,overwrite,0,1,0,6
Qwen/Qwen2.5-3B,74,comparative,22,overwrite,0,1,0,6
Qwen/Qwen2.5-3B,74,comparative,24,overwrite,0,1,0,0
Qwen/Qwen2.5-3B,74,comparative,26,overwrite,0,1,0,0
Qwen/Qwen2.5-3B,74,comparative,28,overwrite,0,1,0,0
Qwen/Qwen2.5-3B,74,comparative,30,overwrite,0,1,0,0
Qwen/Qwen2.5-3B,74,comparative,32,entity_transfer,1,0,0,7
Qwen/Qwen2.5-3B,74,comparative,34,entity_transfer,1,0,0,7
Qwen/Qwen2.5-3B,75,comparative,0,failure,0,0,1,-4
Qwen/Qwen2.5-3B,75,comparative,2,failure,0,0,1,-4
Qwen/Qwen2.5-3B,75,comparative,4,failure,0,0,1,-4
Qwen/Qwen2.5-3B,75,comparative,6,failure,0,0,1,-4
Qwen/Qwen2.5-3B,75,comparative,8,failure,0,0,1,-4
Qwen/Qwen2.5-3B,75,comparative,10,failure,0,0,1,-4
Qwen/Qwen2.5-3B,75,comparative,12,failure,0,0,1,-4
Qwen/Qwen2.5-3B,75,comparative,14,failure,0,0,1,-4
Qwen/Qwen2.5-3B,75,comparative,16,failure,0,0,1,-2
Qwen/Qwen2.5-3B,75,comparative,18,failure,0,0,1,-2
Qwen/Qwen2.5-3B,75,comparative,20,failure,0,0,1,-4
Qwen/Qwen2.5-3B,75,comparative,22,failure,0,0,1,-4
Qwen/Qwen2.5-3B,75,comparative,24,failure,0,0,1,-4
Qwen/Qwen2.5-3B,75,comparative,26,overwrite,0,1,0,-2
Qwen/Qwen2.5-3B,75,comparative,28,overwrite,0,1,0,-2
Qwen/Qwen2.5-3B,75,comparative,30,overwrite,0,1,0,-2
Qwen/Qwen2.5-3B,75,comparative,32,entity_transfer,1,0,0,1
Qwen/Qwen2.5-3B,75,comparative,34,entity_transfer,1,0,0,1
Qwen/Qwen2.5-3B,76,comparative,0,failure,0,0,1,-4
Qwen/Qwen2.5-3B,76,comparative,2,failure,0,0,1,-4
Qwen/Qwen2.5-3B,76,comparative,4,failure,0,0,1,-4
Qwen/Qwen2.5-3B,76,comparative,6,failure,0,0,1,-4
Qwen/Qwen2.5-3B,76,comparative,8,failure,0,0,1,-4
Qwen/Qwen2.5-3B,76,comparative,10,failure,0,0,1,-4
Qwen/Qwen2.5-3B,76,comparative,12,failure,0,0,1,-4
Qwen/Qwen2.5-3B,76,comparative,14,failure,0,0,1,-4
Qwen/Qwen2.5-3B,76,comparative,16,failure,0,0,1,-4
Qwen/Qwen2.5-3B,76,comparative,18,failure,0,0,1,-4
Qwen/Qwen2.5-3B,76,comparative,20,failure,0,0,1,-4
Qwen/Qwen2.5-3B,76,comparative,22,failure,0,0,1,-4
Qwen/Qwen2.5-3B,76,comparative,24,failure,0,0,1,-4
Qwen/Qwen2.5-3B,76,comparative,26,failure,0,0,1,-4
Qwen/Qwen2.5-3B,76,comparative,28,failure,0,0,1,-4
Qwen/Qwen2.5-3B,76,comparative,30,overwrite,0,1,0,1
Qwen/Qwen2.5-3B,76,comparative,32,entity_transfer,1,0,0,1
Qwen/Qwen2.5-3B,76,comparative,34,entity_transfer,1,0,0,1
Qwen/Qwen2.5-3B,77,comparative,0,failure,0,0,1,-11
Qwen/Qwen2.5-3B,77,comparative,2,failure,0,0,1,-11
Qwen/Qwen2.5-3B,77,comparative,4,failure,0,0,1,-11
Qwen/Qwen2.5-3B,77,comparative,6,failure,0,0,1,-11
Qwen/Qwen2.5-3B,77,comparative,8,failure,0,0,1,-11
Qwen/Qwen2.5-3B,77,comparative,10,failure,0,0,1,-11
Qwen/Qwen2.5-3B,77,comparative,12,overwrite,0,1,0,0
Qwen/Qwen2.5-3B,77,comparative,14,overwrite,0,1,0,0
Qwen/Qwen2.5-3B,77,comparative,16,overwrite,0,1,0,0
Qwen/Qwen2.5-3B,77,comparative,18,overwrite,0,1,0,0
Qwen/Qwen2.5-3B,77,comparative,20,overwrite,0,1,0,0
Qwen/Qwen2.5-3B,77,comparative,22,failure,0,0,1,-11
Qwen/Qwen2.5-3B,77,comparative,24,failure,0,0,1,-11
Qwen/Qwen2.5-3B,77,comparative,26,overwrite,0,1,0,0
Qwen/Qwen2.5-3B,77,comparative,28,overwrite,0,1,0,0
Qwen/Qwen2.5-3B,77,comparative,30,overwrite,0,1,0,0
Qwen/Qwen2.5-3B,77,comparative,32,entity_transfer,1,0,0,1
Qwen/Qwen2.5-3B,77,comparative,34,entity_transfer,1,0,0,1
Qwen/Qwen2.5-3B,78,symbol,0,failure,0,0,1,-3
Qwen/Qwen2.5-3B,78,symbol,2,failure,0,0,1,-11
Qwen/Qwen2.5-3B,78,symbol,4,failure,0,0,1,-3
Qwen/Qwen2.5-3B,78,symbol,6,failure,0,0,1,-3
Qwen/Qwen2.5-3B,78,symbol,8,failure,0,0,1,-3
Qwen/Qwen2.5-3B,78,symbol,10,failure,0,0,1,-3
Qwen/Qwen2.5-3B,78,symbol,12,failure,0,0,1,-3
Qwen/Qwen2.5-3B,78,symbol,14,failure,0,0,1,-3
Qwen/Qwen2.5-3B,78,symbol,16,failure,0,0,1,-3
Qwen/Qwen2.5-3B,78,symbol,18,failure,0,0,1,-3
Qwen/Qwen2.5-3B,78,symbol,20,failure,0,0,1,-3
Qwen/Qwen2.5-3B,78,symbol,22,failure,0,0,1,-3
Qwen/Qwen2.5-3B,78,symbol,24,failure,0,0,1,-3
Qwen/Qwen2.5-3B,78,symbol,26,failure,0,0,1,-11
Qwen/Qwen2.5-3B,78,symbol,28,failure,0,0,1,-11
Qwen/Qwen2.5-3B,78,symbol,30,failure,0,0,1,-11
Qwen/Qwen2.5-3B,78,symbol,32,entity_transfer,1,0,0,2
Qwen/Qwen2.5-3B,78,symbol,34,entity_transfer,1,0,0,2
Qwen/Qwen2.5-3B,79,symbol,0,failure,0,0,1,-12
Qwen/Qwen2.5-3B,79,symbol,2,failure,0,0,1,-12
Qwen/Qwen2.5-3B,79,symbol,4,failure,0,0,1,-12
Qwen/Qwen2.5-3B,79,symbol,6,failure,0,0,1,-12
Qwen/Qwen2.5-3B,79,symbol,8,failure,0,0,1,-12
Qwen/Qwen2.5-3B,79,symbol,10,failure,0,0,1,-12
Qwen/Qwen2.5-3B,79,symbol,12,failure,0,0,1,-12
Qwen/Qwen2.5-3B,79,symbol,14,failure,0,0,1,-12
Qwen/Qwen2.5-3B,79,symbol,16,failure,0,0,1,-12
Qwen/Qwen2.5-3B,79,symbol,18,failure,0,0,1,-12
Qwen/Qwen2.5-3B,79,symbol,20,failure,0,0,1,-12
Qwen/Qwen2.5-3B,79,symbol,22,overwrite,0,1,0,1
Qwen/Qwen2.5-3B,79,symbol,24,failure,0,0,1,-12
Qwen/Qwen2.5-3B,79,symbol,26,failure,0,0,1,-12
Qwen/Qwen2.5-3B,79,symbol,28,failure,0,0,1,-12
Qwen/Qwen2.5-3B,79,symbol,30,failure,0,0,1,-12
Qwen/Qwen2.5-3B,79,symbol,32,entity_transfer,1,0,0,-10
Qwen/Qwen2.5-3B,79,symbol,34,entity_transfer,1,0,0,-10
Qwen/Qwen2.5-3B,80,symbol,0,failure,0,0,1,-12
Qwen/Qwen2.5-3B,80,symbol,2,failure,0,0,1,-12
Qwen/Qwen2.5-3B,80,symbol,4,failure,0,0,1,-2
Qwen/Qwen2.5-3B,80,symbol,6,failure,0,0,1,-2
Qwen/Qwen2.5-3B,80,symbol,8,failure,0,0,1,-2
Qwen/Qwen2.5-3B,80,symbol,10,failure,0,0,1,-2
Qwen/Qwen2.5-3B,80,symbol,12,overwrite,0,1,0,0
Qwen/Qwen2.5-3B,80,symbol,14,overwrite,0,1,0,0
Qwen/Qwen2.5-3B,80,symbol,16,overwrite,0,1,0,0
Qwen/Qwen2.5-3B,80,symbol,18,failure,0,0,1,-12
Qwen/Qwen2.5-3B,80,symbol,20,failure,0,0,1,-12
Qwen/Qwen2.5-3B,80,symbol,22,failure,0,0,1,-12
Qwen/Qwen2.5-3B,80,symbol,24,failure,0,0,1,-2
Qwen/Qwen2.5-3B,80,symbol,26,failure,0,0,1,-12
Qwen/Qwen2.5-3B,80,symbol,28,overwrite,0,1,0,0
Qwen/Qwen2.5-3B,80,symbol,30,overwrite,0,1,0,0
Qwen/Qwen2.5-3B,80,symbol,32,entity_transfer,1,0,0,0
Qwen/Qwen2.5-3B,80,symbol,34,entity_transfer,1,0,0,-10
Qwen/Qwen2.5-3B,81,symbol,0,failure,0,0,1,-4
Qwen/Qwen2.5-3B,81,symbol,2,failure,0,0,1,-4
Qwen/Qwen2.5-3B,81,symbol,4,failure,0,0,1,-4
Qwen/Qwen2.5-3B,81,symbol,6,failure,0,0,1,-4
Qwen/Qwen2.5-3B,81,symbol,8,failure,0,0,1,-4
Qwen/Qwen2.5-3B,81,symbol,10,failure,0,0,1,-4
Qwen/Qwen2.5-3B,81,symbol,12,failure,0,0,1,-4
Qwen/Qwen2.5-3B,81,symbol,14,failure,0,0,1,-4
Qwen/Qwen2.5-3B,81,symbol,16,failure,0,0,1,-4
Qwen/Qwen2.5-3B,81,symbol,18,failure,0,0,1,-4
Qwen/Qwen2.5-3B,81,symbol,20,overwrite,0,1,0,0
Qwen/Qwen2.5-3B,81,symbol,22,overwrite,0,1,0,0
Qwen/Qwen2.5-3B,81,symbol,24,overwrite,0,1,0,0
Qwen/Qwen2.5-3B,81,symbol,26,overwrite,0,1,0,0
Qwen/Qwen2.5-3B,81,symbol,28,overwrite,0,1,0,0
Qwen/Qwen2.5-3B,81,symbol,30,overwrite,0,1,0,0
Qwen/Qwen2.5-3B,81,symbol,32,entity_transfer,1,0,0,1
Qwen/Qwen2.5-3B,81,symbol,34,entity_transfer,1,0,0,1
Qwen/Qwen2.5-3B,82,symbol,0,failure,0,0,1,-12
Qwen/Qwen2.5-3B,82,symbol,2,failure,0,0,1,-12
Qwen/Qwen2.5-3B,82,symbol,4,failure,0,0,1,-12
Qwen/Qwen2.5-3B,82,symbol,6,failure,0,0,1,-3
Qwen/Qwen2.5-3B,82,symbol,8,failure,0,0,1,-3
Qwen/Qwen2.5-3B,82,symbol,10,failure,0,0,1,-3
Qwen/Qwen2.5-3B,82,symbol,12,failure,0,0,1,-12
Qwen/Qwen2.5-3B,82,symbol,14,failure,0,0,1,-7
Qwen/Qwen2.5-3B,82,symbol,16,failure,0,0,1,-7
Qwen/Qwen2.5-3B,82,symbol,18,failure,0,0,1,-12
Qwen/Qwen2.5-3B,82,symbol,20,failure,0,0,1,-12
Qwen/Qwen2.5-3B,82,symbol,22,failure,0,0,1,-12
Qwen/Qwen2.5-3B,82,symbol,24,failure,0,0,1,-12
Qwen/Qwen2.5-3B,82,symbol,26,failure,0,0,1,-12
Qwen/Qwen2.5-3B,82,symbol,28,failure,0,0,1,-12
Qwen/Qwen2.5-3B,82,symbol,30,failure,0,0,1,-12
Qwen/Qwen2.5-3B,82,symbol,32,overwrite,0,1,0,0
Qwen/Qwen2.5-3B,82,symbol,34,entity_transfer,1,0,0,12
Qwen/Qwen2.5-3B,83,symbol,0,failure,0,0,1,-11
Qwen/Qwen2.5-3B,83,symbol,2,failure,0,0,1,-12
Qwen/Qwen2.5-3B,83,symbol,4,failure,0,0,1,-12
Qwen/Qwen2.5-3B,83,symbol,6,failure,0,0,1,-11
Qwen/Qwen2.5-3B,83,symbol,8,failure,0,0,1,-3
Qwen/Qwen2.5-3B,83,symbol,10,failure,0,0,1,-3
Qwen/Qwen2.5-3B,83,symbol,12,overwrite,0,1,0,0
Qwen/Qwen2.5-3B,83,symbol,14,overwrite,0,1,0,0
Qwen/Qwen2.5-3B,83,symbol,16,overwrite,0,1,0,0
Qwen/Qwen2.5-3B,83,symbol,18,overwrite,0,1,0,0
Qwen/Qwen2.5-3B,83,symbol,20,overwrite,0,1,0,0
Qwen/Qwen2.5-3B,83,symbol,22,overwrite,0,1,0,0
Qwen/Qwen2.5-3B,83,symbol,24,overwrite,0,1,0,0
Qwen/Qwen2.5-3B,83,symbol,26,overwrite,0,1,0,0
Qwen/Qwen2.5-3B,83,symbol,28,overwrite,0,1,0,0
Qwen/Qwen2.5-3B,83,symbol,30,overwrite,0,1,0,0
Qwen/Qwen2.5-3B,83,symbol,32,overwrite,0,1,0,0
Qwen/Qwen2.5-3B,83,symbol,34,entity_transfer,1,0,0,1
microsoft/phi-2,1,capital,0,failure,0,0,1,-1
microsoft/phi-2,1,capital,2,failure,0,0,1,-1
microsoft/phi-2,1,capital,4,failure,0,0,1,-1
microsoft/phi-2,1,capital,6,failure,0,0,1,-1
microsoft/phi-2,1,capital,8,failure,0,0,1,-1
microsoft/phi-2,1,capital,10,failure,0,0,1,-1
microsoft/phi-2,1,capital,12,failure,0,0,1,-1
microsoft/phi-2,1,capital,14,failure,0,0,1,-1
microsoft/phi-2,1,capital,16,failure,0,0,1,-1
microsoft/phi-2,1,capital,18,failure,0,0,1,-1
microsoft/phi-2,1,capital,20,failure,0,0,1,-1
microsoft/phi-2,1,capital,22,entity_transfer,1,0,0,1
microsoft/phi-2,1,capital,24,entity_transfer,1,0,0,1
microsoft/phi-2,1,capital,26,entity_transfer,1,0,0,1
microsoft/phi-2,1,capital,28,entity_transfer,1,0,0,1
microsoft/phi-2,1,capital,30,entity_transfer,1,0,0,1
microsoft/phi-2,2,capital,0,failure,0,0,1,-2
microsoft/phi-2,2,capital,2,failure,0,0,1,-2
microsoft/phi-2,2,capital,4,failure,0,0,1,-2
microsoft/phi-2,2,capital,6,failure,0,0,1,-2
microsoft/phi-2,2,capital,8,failure,0,0,1,-2
microsoft/phi-2,2,capital,10,failure,0,0,1,-2
microsoft/phi-2,2,capital,12,failure,0,0,1,-2
microsoft/phi-2,2,capital,14,failure,0,0,1,-2
microsoft/phi-2,2,capital,16,failure,0,0,1,-2
microsoft/phi-2,2,capital,18,failure,0,0,1,-2
microsoft/phi-2,2,capital,20,failure,0,0,1,-2
microsoft/phi-2,2,capital,22,entity_transfer,1,0,0,2
microsoft/phi-2,2,capital,24,entity_transfer,1,0,0,2
microsoft/phi-2,2,capital,26,entity_transfer,1,0,0,2
microsoft/phi-2,2,capital,28,entity_transfer,1,0,0,2
microsoft/phi-2,2,capital,30,entity_transfer,1,0,0,2
microsoft/phi-2,3,capital,0,failure,0,0,1,-1
microsoft/phi-2,3,capital,2,failure,0,0,1,-1
microsoft/phi-2,3,capital,4,failure,0,0,1,-1
microsoft/phi-2,3,capital,6,failure,0,0,1,-1
microsoft/phi-2,3,capital,8,failure,0,0,1,-1
microsoft/phi-2,3,capital,10,failure,0,0,1,-1
microsoft/phi-2,3,capital,12,failure,0,0,1,-1
microsoft/phi-2,3,capital,14,failure,0,0,1,-1
microsoft/phi-2,3,capital,16,failure,0,0,1,-1
microsoft/phi-2,3,capital,18,failure,0,0,1,-1
microsoft/phi-2,3,capital,20,failure,0,0,1,-1
microsoft/phi-2,3,capital,22,failure,0,0,1,-1
microsoft/phi-2,3,capital,24,entity_transfer,1,0,0,1
microsoft/phi-2,3,capital,26,entity_transfer,1,0,0,1
microsoft/phi-2,3,capital,28,entity_transfer,1,0,0,1
microsoft/phi-2,3,capital,30,entity_transfer,1,0,0,1
microsoft/phi-2,4,capital,0,failure,0,0,1,-1
microsoft/phi-2,4,capital,2,failure,0,0,1,-1
microsoft/phi-2,4,capital,4,failure,0,0,1,-1
microsoft/phi-2,4,capital,6,failure,0,0,1,-1
microsoft/phi-2,4,capital,8,failure,0,0,1,-1
microsoft/phi-2,4,capital,10,failure,0,0,1,-1
microsoft/phi-2,4,capital,12,failure,0,0,1,-1
microsoft/phi-2,4,capital,14,failure,0,0,1,-1
microsoft/phi-2,4,capital,16,failure,0,0,1,-1
microsoft/phi-2,4,capital,18,failure,0,0,1,-1
microsoft/phi-2,4,capital,20,failure,0,0,1,-1
microsoft/phi-2,4,capital,22,entity_transfer,1,0,0,1
microsoft/phi-2,4,capital,24,entity_transfer,1,0,0,1
microsoft/phi-2,4,capital,26,entity_transfer,1,0,0,1
microsoft/phi-2,4,capital,28,entity_transfer,1,0,0,1
microsoft/phi-2,4,capital,30,entity_transfer,1,0,0,1
microsoft/phi-2,5,capital,0,failure,0,0,1,-2
microsoft/phi-2,5,capital,2,failure,0,0,1,-2
microsoft/phi-2,5,capital,4,failure,0,0,1,-2
microsoft/phi-2,5,capital,6,failure,0,0,1,-2
microsoft/phi-2,5,capital,8,failure,0,0,1,-2
microsoft/phi-2,5,capital,10,failure,0,0,1,-2
microsoft/phi-2,5,capital,12,failure,0,0,1,-2
microsoft/phi-2,5,capital,14,failure,0,0,1,-2
microsoft/phi-2,5,capital,16,failure,0,0,1,-2
microsoft/phi-2,5,capital,18,failure,0,0,1,-2
microsoft/phi-2,5,capital,20,failure,0,0,1,-2
microsoft/phi-2,5,capital,22,failure,0,0,1,-2
microsoft/phi-2,5,capital,24,entity_transfer,1,0,0,0
microsoft/phi-2,5,capital,26,entity_transfer,1,0,0,0
microsoft/phi-2,5,capital,28,entity_transfer,1,0,0,0
microsoft/phi-2,5,capital,30,entity_transfer,1,0,0,2
microsoft/phi-2,6,capital,0,failure,0,0,1,-2
microsoft/phi-2,6,capital,2,failure,0,0,1,-2
microsoft/phi-2,6,capital,4,failure,0,0,1,-2
microsoft/phi-2,6,capital,6,failure,0,0,1,-2
